City,Brand,Model,ProdYear,BanType,Color,EngVol,EngPow,FuelType,RideDist,Gearbox,Transmission,Price,Credit,Barter,YungulLehimliDiskler,ABS,Lyuk,RainSensor,MerkeziQapanma,ParKRadar,Condisioner,SeatHeat,LeatherSalon,KsenonLamps,BackVisionCam,YanPerdeler,SeatVentilation
Bakı,Infiniti,FX35,2009,Offroader / SUV,Qara,3.5,309,Benzin,189000,Avtomat,Tam,25000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2003,Offroader / SUV,Yaş Asfalt,3.5,280,Benzin,190000,Avtomat,Ön,15000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Qəhvəyi,2.2,170,Dizel,55000,Avtomat,Arxa,37400.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Sumqayıt,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,307,Benzin,195000,Avtomat,Tam,20300.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,210000,Avtomat,Tam,18500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Ağ,3.5,280,Benzin,160000,Avtomat,Tam,25500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,280,Benzin,147000,Avtomat,Tam,20500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2014,Sedan,Ağ,3.7,333,Benzin,85000,Avtomat,Arxa,33000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Infiniti,FX35,2004,Offroader / SUV,Ağ,3.5,282,Benzin,172000,Avtomat,Tam,17500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,307,Benzin,182000,Avtomat,Tam,26300.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Ağ,3.5,280,Benzin,220000,Avtomat,Tam,21000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2016,Sedan,Boz,2.2,170,Dizel,0,Avtomat,Arxa,49198.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
Zaqatala,Infiniti,FX35,2008,Offroader / SUV,Ağ,3.5,306,Benzin,210000,Avtomat,Tam,28500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2007,Offroader / SUV,Ağ,3.5,280,Benzin,209000,Avtomat,Tam,21700.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2009,Offroader / SUV,Ağ,3.5,280,Benzin,181118,Avtomat,Arxa,23500.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2012,Offroader / SUV,Ağ,3.5,303,Benzin,109000,Avtomat,Tam,40460.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2010,Offroader / SUV,Ağ,3.5,307,Benzin,195000,Avtomat,Arxa,27900.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Boz,2.2,170,Dizel,0,Avtomat,Ön,53890.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2005,Offroader / SUV,Ağ,3.5,280,Benzin,153563,Avtomat,Arxa,17700.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2012,Offroader / SUV,Qara,3.5,303,Benzin,108000,Avtomat,Tam,37400.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2015,Sedan,Boz,2.2,176,Dizel,89000,Avtomat,Ön,38250.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,303,Benzin,174000,Avtomat,Tam,19500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,214000,Avtomat,Tam,16000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,280,Benzin,260000,Avtomat,Tam,18500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,260000,Avtomat,Tam,19800.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2009,Offroader / SUV,Qara,3.5,280,Benzin,210003,Avtomat,Tam,26000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2005,Offroader / SUV,Ağ,3.5,280,Benzin,175605,Avtomat,Tam,16700.0,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1
Sumqayıt,Infiniti,Q50,2016,Sedan,Yaş Asfalt,2.2,190,Dizel,32000,Avtomat,Ön,43860.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,43000,Avtomat,Tam,30000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2009,Offroader / SUV,Ağ,3.5,307,Benzin,143211,Avtomat,Tam,24900.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2004,Offroader / SUV,Yaş Asfalt,3.5,280,Benzin,173000,Avtomat,Tam,16900.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2012,Offroader / SUV,Ağ,3.5,303,Benzin,182900,Avtomat,Tam,37400.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Infiniti,FX35,2008,Universal,Qara,3.5,307,Benzin,136000,Avtomat,Tam,24900.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Qara,2.2,170,Dizel,30000,Avtomat,Arxa,50660.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2005,Offroader / SUV,Qara,3.5,280,Benzin,218000,Avtomat,Tam,18500.0,0,0,1,1,1,1,1,0,1,1,1,1,0,1,0
Sumqayıt,Infiniti,FX35,2007,Offroader / SUV,Ağ,3.5,280,Benzin,138000,Avtomat,Tam,18600.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Ağ,3.5,280,Benzin,248000,Avtomat,Tam,19900.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2011,Offroader / SUV,Ağ,3.5,303,Benzin,196000,Avtomat,Tam,30500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,188000,Avtomat,Tam,18800.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Xırdalan,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,230000,Avtomat,Tam,18700.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Yaş Asfalt,2.2,170,Dizel,31900,Avtomat,Arxa,42160.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,280,Benzin,210000,Avtomat,Tam,17500.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,150000,Avtomat,Tam,19800.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Infiniti,FX35,2006,Offroader / SUV,Qara,3.5,280,Benzin,217000,Avtomat,Tam,14500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2019,Sedan,Yaş Asfalt,2.0,211,Benzin,39000,Avtomat,Arxa,54060.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Infiniti,FX35,2012,Offroader / SUV,Qara,3.5,307,Benzin,171770,Avtomat,Tam,38896.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2012,Offroader / SUV,Qara,3.5,303,Benzin,175000,Avtomat,Tam,37400.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,282,Benzin,143000,Avtomat,Tam,23000.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,280,Benzin,141000,Avtomat,Tam,20800.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Boz,2.2,170,Dizel,35000,Avtomat,Arxa,45050.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2007,Offroader / SUV,Ağ,3.5,280,Benzin,71000,Avtomat,Tam,30000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1
Bakı,Infiniti,FX35,2011,Offroader / SUV,Ağ,3.5,307,Benzin,132000,Avtomat,Tam,30000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,198050,Avtomat,Tam,18300.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2016,Sedan,Yaş Asfalt,2.0,211,Benzin,93000,Avtomat,Tam,39100.0,0,0,1,1,1,0,1,1,1,0,1,1,1,0,0
Bakı,Infiniti,Q50,2016,Sedan,Gümüşü,2.2,170,Dizel,55400,Avtomat,Ön,40630.0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2010,Offroader / SUV,Ağ,3.5,307,Benzin,141000,Avtomat,Tam,31500.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,307,Benzin,146500,Avtomat,Tam,21000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2019,Sedan,Ağ,2.0,211,Benzin,0,Avtomat,Arxa,58666.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Ağ,2.2,170,Dizel,0,Avtomat,Arxa,48450.0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0
Bakı,Infiniti,Q50,2014,Sedan,Qara,3.7,333,Benzin,89000,Avtomat,Tam,34850.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2009,Offroader / SUV,Ağ,3.5,306,Benzin,200000,Avtomat,Tam,30600.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Ağ,3.5,280,Benzin,137000,Avtomat,Tam,23000.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2006,Offroader / SUV,Qara,3.5,278,Benzin,238000,Avtomat,Tam,20000.0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2020,Sedan,Qara,2.0,211,Benzin,0,Avtomat,Arxa,65000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2012,Offroader / SUV,Boz,3.5,307,Benzin,165000,Avtomat,Tam,37230.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2004,Offroader / SUV,Yaş Asfalt,3.5,303,Benzin,178000,Avtomat,Tam,16700.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2011,Offroader / SUV,Qara,3.5,303,Benzin,81000,Avtomat,Ön,37060.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2008,Offroader / SUV,Ağ,3.5,280,Benzin,155000,Avtomat,Tam,27900.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2014,Sedan,Qara,2.2,170,Dizel,165000,Avtomat,Arxa,33150.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Sumqayıt,Infiniti,FX35,2008,Offroader / SUV,Ağ,3.5,280,Benzin,157000,Avtomat,Tam,19900.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2008,Offroader / SUV,Boz,3.5,280,Benzin,215000,Avtomat,Tam,24500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2016,Sedan,Ağ,2.2,174,Dizel,28441,Avtomat,Arxa,40630.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,Q50,2019,Sedan,Yaş Asfalt,2.0,211,Benzin,19000,Avtomat,Arxa,50150.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2006,Offroader / SUV,Gümüşü,3.5,277,Benzin,238000,Avtomat,Ön,19900.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,Q50,2014,Sedan,Ağ,3.7,333,Benzin,91500,Avtomat,Tam,35700.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,220000,Avtomat,Tam,18000.0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,Q50,2020,Sedan,Göy,2.0,211,Benzin,0,Avtomat,Arxa,65000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2008,Offroader / SUV,Qara,3.5,307,Benzin,130000,Avtomat,Arxa,25500.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2020,Sedan,Ağ,2.0,211,Benzin,0,Avtomat,Arxa,65000.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Bakı,Infiniti,FX35,2010,Offroader / SUV,Qara,3.5,307,Benzin,176000,Avtomat,Tam,29800.0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,Q50,2016,Sedan,Ağ,2.1,170,Dizel,0,Avtomat,Arxa,50660.0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,174000,Avtomat,Tam,18600.0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Bakı,Infiniti,FX35,2007,Offroader / SUV,Qara,3.5,280,Benzin,171000,Avtomat,Tam,18800.0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Bakı,Infiniti,FX35,2008,Offroader / SUV,Gümüşü,3.5,306,Benzin,158500,Avtomat,Tam,28560.0,0,1,1,1,1,0,0,1,1,1,1,0,1,0,1
Cəlilabad,Infiniti,FX35,2003,Offroader / SUV,Ağ,3.5,280,Benzin,167500,Avtomat,Tam,15000.0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1
Şamaxı,Iran Khodro,Azsamand,2007,Offroader / SUV,Boz,1.8,115,Benzin,584859,Mexaniki,Ön,5999.0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0
Bakı,Iran Khodro,Azsamand,2014,Sedan,Göy,1.6,106,Benzin,132000,Mexaniki,Ön,8400.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Xızı,Iran Khodro,Azsamand,2005,Sedan,Yaş Asfalt,1.8,100,Benzin,565558,Mexaniki,Ön,4000.0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Gümüşü,1.8,110,Benzin,123456,Mexaniki,Ön,5700.0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Mingəçevir,Iran Khodro,Azsamand,2006,Sedan,Boz,1.8,110,Benzin,300000,Mexaniki,Ön,5800.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2015,Sedan,Ağ,1.6,110,Benzin,230360,Mexaniki,Ön,8900.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
Cəlilabad,Iran Khodro,Azsamand,2006,Sedan,Bej,1.8,110,Benzin,507303,Mexaniki,Ön,6200.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1
Bakı,Iran Khodro,Azsamand,2019,Sedan,Göy,1.7,110,Benzin,69000,Mexaniki,Ön,13000.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Qara,1.8,100,Benzin,553186,Mexaniki,Ön,5600.0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Göy,1.7,113,Benzin,250000,Mexaniki,Ön,5300.0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0
Bakı,Iran Khodro,Azsamand,2005,Sedan,Ağ,1.8,110,Benzin,180000,Mexaniki,Ön,5800.0,0,0,1,1,0,1,1,0,1,0,1,0,0,0,0
Xırdalan,Iran Khodro,Azsamand,2008,Sedan,Gümüşü,1.8,110,Benzin,325456,Mexaniki,Ön,5800.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qızılı,1.8,110,Benzin,422000,Mexaniki,Ön,6000.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Sarı,1.8,110,Benzin,400000,Mexaniki,Ön,4900.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qırmızı,1.8,110,Benzin,222222,Mexaniki,Ön,5900.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Boz,1.7,113,Benzin,320000,Mexaniki,Ön,5700.0,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Qızılı,1.8,115,Benzin,351943,Mexaniki,Ön,7000.0,0,0,1,1,0,0,1,1,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2018,Sedan,Ağ,1.7,113,Benzin,128000,Mexaniki,Ön,9500.0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Boz,1.8,110,Benzin,270275,Mexaniki,Ön,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Göy,1.8,110,Benzin,124586,Mexaniki,Ön,3000.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qızılı,1.8,100,Benzin,130000,Mexaniki,Ön,5900.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1
Bakı,Iran Khodro,Azsamand,2009,Sedan,Qara,1.8,110,Benzin,195000,Mexaniki,Ön,6000.0,0,0,1,1,0,0,1,0,1,0,0,1,0,1,0
Naxçıvan,Iran Khodro,Azsamand,2007,Sedan,Yaş Asfalt,1.8,110,Benzin,410000,Mexaniki,Ön,7200.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Mingəçevir,Iran Khodro,Azsamand,2006,Sedan,Mavi,1.8,110,Benzin,158986,Mexaniki,Ön,4800.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Qəbələ,Iran Khodro,Azsamand,2007,Sedan,Boz,1.8,100,Benzin,380000,Mexaniki,Ön,4800.0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8,110,Benzin,245369,Mexaniki,Ön,3150.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,1
Bakı,Iran Khodro,Azsamand,2006,Sedan,Qırmızı,1.8,115,Benzin,409000,Mexaniki,Ön,6200.0,0,1,1,1,0,0,1,0,1,0,1,1,0,1,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Gümüşü,1.8,100,Benzin,270000,Mexaniki,Ön,6700.0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Göy,1.8,110,Benzin,225000,Mexaniki,Ön,6800.0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
Lənkəran,Iran Khodro,Azsamand,2014,Sedan,Qara,1.6,125,Benzin,196000,Mexaniki,Arxa,7800.0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Qara,1.8,110,Benzin,374000,Mexaniki,Ön,7300.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Mavi,1.8,100,Benzin,270000,Mexaniki,Ön,5999.0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2018,Sedan,Gümüşü,1.7,117,Benzin,140000,Mexaniki,Ön,11000.0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2014,Sedan,Göy,1.6,110,Benzin,233000,Mexaniki,Ön,8500.0,1,0,1,1,0,1,1,0,1,1,0,1,0,0,1
Sabirabad,Iran Khodro,Azsamand,2006,Sedan,Göy,1.6,90,Benzin,100999,Mexaniki,Ön,4000.0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Gümüşü,1.6,110,Benzin,360000,Mexaniki,Ön,6700.0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Gümüşü,1.8,100,Benzin,250000,Mexaniki,Ön,4999.0,0,0,1,1,0,1,1,0,1,0,0,0,0,1,0
Cəlilabad,Iran Khodro,Azsamand,2006,Sedan,Qara,1.8,110,Benzin,289456,Mexaniki,Ön,5500.0,0,1,1,1,0,0,0,1,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8,110,Benzin,324150,Mexaniki,Ön,7400.0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8,110,Benzin,332000,Mexaniki,Tam,6000.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Boz,1.8,115,Benzin,333000,Mexaniki,Ön,4550.0,0,0,1,1,0,1,1,0,1,1,0,1,1,0,1
Bakı,Iran Khodro,Azsamand,2006,Sedan,Boz,1.8,100,Benzin,276000,Mexaniki,Ön,4500.0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Gümüşü,1.8,110,Benzin,369850,Mexaniki,Ön,6000.0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8,110,Benzin,398000,Mexaniki,Ön,5800.0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qızılı,1.8,110,Benzin,350900,Mexaniki,Ön,4500.0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0
Şirvan,Iran Khodro,Azsamand,2005,Sedan,Qızılı,1.8,110,Benzin,180564,Mexaniki,Ön,6500.0,0,1,1,0,0,1,1,0,1,0,0,0,1,1,0
Bakı,Iran Khodro,Azsamand,2020,Sedan,Ağ,1.6,110,Benzin,61704,Mexaniki,Ön,4500.0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,1
Bakı,Iran Khodro,Azsamand,2005,Sedan,Sarı,1.8,110,Benzin,334405,Mexaniki,Ön,5700.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2014,Sedan,Ağ,1.6,110,Benzin,199000,Mexaniki,Ön,8700.0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Sarı,1.8,110,Benzin,270000,Mexaniki,Ön,4600.0,0,1,1,1,0,1,1,0,1,0,0,1,0,1,1
Bakı,Iran Khodro,Azsamand,2014,Sedan,Qara,1.8,110,Benzin,160000,Mexaniki,Ön,8600.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2015,Sedan,Göy,1.6,110,Benzin,118000,Mexaniki,Ön,10800.0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2005,Sedan,Sarı,1.8,110,Qaz,387000,Mexaniki,Ön,4900.0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
Bakı,Iran Khodro,Azsamand,2006,Sedan,Mavi,1.8,110,Benzin,270000,Mexaniki,Ön,4300.0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2009,Offroader / SUV,Qara,1.8,100,Benzin,300000,Mexaniki,Ön,7500.0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Gümüşü,1.8,110,Benzin,340000,Mexaniki,Ön,6600.0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Ağ,1.8,110,Benzin,410000,Mexaniki,Ön,6300.0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0
Bakı,Iran Khodro,Azsamand,2007,Sedan,Qara,1.8,100,Benzin,336000,Mexaniki,Ön,5500.0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0
Bakı,Iran Khodro,Azsamand,2006,Sedan,Qara,1.8,110,Qaz,280000,Mexaniki,Arxa,5900.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Ağ,1.8,110,Benzin,369000,Mexaniki,Ön,6700.0,0,1,1,1,0,0,1,0,1,0,0,1,1,0,0
Salyan,Iran Khodro,Azsamand,2007,Sedan,Gümüşü,1.8,110,Benzin,365585,Mexaniki,Ön,4500.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
Lənkəran,Iran Khodro,Azsamand,2006,Sedan,Qara,1.8,100,Benzin,300000,Mexaniki,Ön,4500.0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
Şamaxı,Iran Khodro,Azsamand,2007,Sedan,Boz,1.8,100,Benzin,150000,Mexaniki,Arxa,4600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2005,Sedan,Gümüşü,1.8,100,Benzin,400000,Mexaniki,Ön,6200.0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0
Gəncə,Iran Khodro,Azsamand,2014,Sedan,Qara,1.6,105,Benzin,85000,Mexaniki,Ön,7400.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bakı,Iran Khodro,Azsamand,2008,Sedan,Qara,1.8,110,Benzin,220000,Mexaniki,Ön,7200.0,0,0,1,1,0,0,1,1,1,0,1,1,1,0,0
